word,feminine,neuter,comparative,superlative,adverb,declension,adj_stem
ingratificus,ingratifica,ingratificum,ingratificior,ingratificissimus,ingratifice,12,ingratific
insitivus,insitiva,insitivum,insitivior,insitivissimus,insitive,12,insitiv
latebrosus,latebrosa,latebrosum,latebrosior,latebrosissimus,latebrose,12,latebros
messorius,messoria,messorium,messoriior,messoriissimus,messorie,12,messori
mulionius,mulionia,mulionium,mulioniior,mulioniissimus,mulionie,12,mulioni
quotus,quota,quotum,quotior,quotissimus,quote,12,quot
rusticulus,rusticula,rusticulum,rusticulior,rusticulissimus,rusticule,12,rusticul
sororius,sororia,sororium,sororiior,sororiissimus,sororie,12,sorori
subhorridus,subhorrida,subhorridum,subhorridior,subhorridissimus,subhorride,12,subhorrid
interritus,interrita,interritum,interritior,interritissimus,interrite,12,interrit
Aesopicus,Aesopica,Aesopicum,Aesopicior,Aesopicissimus,Aesopice,12,Aesopic
maritumus,marituma,maritumum,maritumior,maritumissimus,maritume,12,maritum
mastrucatus,mastrucata,mastrucatum,mastrucatior,mastrucatissimus,mastrucate,12,mastrucat
mulierarius,mulieraria,mulierarium,mulierariior,mulierariissimus,mulierarie,12,mulierari
pastoricius,pastoricia,pastoricium,pastoriciior,pastoriciissimus,pastoricie,12,pastorici
perceler,perceleris,percelere,percelerior,percelerrimus,percelere,3,perceler
perflagitiosus,perflagitiosa,perflagitiosum,perflagitiosior,perflagitiosissimus,perflagitiose,12,perflagitios
pergravis,pergravis,pergrave,pergravior,pergravissimus,pergraviter,3,pergrav
perhonorificus,perhonorifica,perhonorificum,perhonorificior,perhonorificissimus,perhonorifice,12,perhonorific
persapiens,persapiens,persapiens,persapientior,persapientissimus,persapienter,3,persapient
periucundus,periucunda,periucundum,periucundior,periucundissimus,periucunde,12,periucund
perturpis,perturpis,perturpe,perturpior,perturpissimus,perturpiter,3,perturp
pertristis,pertristis,pertriste,pertristior,pertristissimus,pertristiter,3,pertrist
pontificius,pontificia,pontificium,pontificiior,pontificiissimus,pontificie,12,pontifici
sexangulus,sexangula,sexangulum,sexangulior,sexangulissimus,sexangule,12,sexangul
archetypus,archetypa,archetypum,archetypior,archetypissimus,archetype,12,archetyp
septangulus,septangula,septangulum,septangulior,septangulissimus,septangule,12,septangul
quinquangulus,quinquangula,quinquangulum,quinquangulior,quinquangulissimus,quinquangule,12,quinquangul
octaedricus,octaedrica,octaedricum,octaedricior,octaedricissimus,octaedrice,12,octaedric
argutus,arguta,argutum,argutior,argutissimus,argute,12,argut
bracatus,bracata,bracatum,bracatior,bracatissimus,bracate,12,bracat
bustuarius,bustuaria,bustuarium,bustuariior,bustuariissimus,bustuarie,12,bustuari
compitalicius,compitalicia,compitalicium,compitaliciior,compitaliciissimus,compitalicie,12,compitalici
compitalis,compitalis,compitale,compitalior,compitalissimus,compitaliter,3,compital
crepidatus,crepidata,crepidatum,crepidatior,crepidatissimus,crepidate,12,crepidat
hypocaustus,hypocausta,hypocaustum,hypocaustior,hypocaustissimus,hypocauste,12,hypocaust
factiosus,factiosa,factiosum,factiosior,factiosissimus,factiose,12,factios
fumosus,fumosa,fumosum,fumosior,fumosissimus,fumose,12,fumos
argentosus,argentosa,argentosum,argentosior,argentosissimus,argentose,12,argentos
implacabilis,implacabilis,implacabile,implacabilior,implacabilissimus,implacabiliter,3,implacabil
malivolens,malivolens,malivolens,malivolentior,malivolentissimus,malivolentter,3,malivolent
malevolens,malevolens,malevolens,malevolentior,malevolentissimus,malevolentter,3,malevolent
perelegans,perelegans,perelegans,perelegantior,perelegantissimus,perelegantter,3,perelegant
perfacetus,perfaceta,perfacetum,perfacetior,perfacetissimus,perfacete,12,perfacet
peroptatus,peroptata,peroptatum,peroptatior,peroptatissimus,peroptate,12,peroptat
persubtilis,persubtilis,persubtile,persubtilior,persubtilissimus,persubtiliter,3,persubtil
praediatorius,praediatoria,praediatorium,praediatoriior,praediatoriissimus,praediatorie,12,praediatori
praepotens,praepotens,praepotens,praepotentior,praepotentissimus,praepotentter,3,praepotent
putidus,putida,putidum,putidior,putidissimus,putide,12,putid
saltatorius,saltatoria,saltatorium,saltatoriior,saltatoriissimus,saltatorie,12,saltatori
sodalicius,sodalicia,sodalicium,sodaliciior,sodaliciissimus,sodalicie,12,sodalici
subrancidus,subrancida,subrancidum,subrancidior,subrancidissimus,subrancide,12,subrancid
surrancidus,surrancida,surrancidum,surrancidior,surrancidissimus,surrancide,12,surrancid
tribuarius,tribuaria,tribuarium,tribuariior,tribuariissimus,tribuarie,12,tribuari
vinulentus,vinulenta,vinulentum,vinulentior,vinulentissimus,vinulente,12,vinulent
voluptarius,voluptaria,voluptarium,voluptariior,voluptariissimus,voluptarie,12,voluptari
chlamydatus,chlamydata,chlamydatum,chlamydatior,chlamydatissimus,chlamydate,12,chlamydat
fucosus,fucosa,fucosum,fucosior,fucosissimus,fucose,12,fucos
cupresseus,cupressea,cupresseum,cupresseior,cupresseissimus,cupressee,12,cupresse
inconsultus,inconsulta,inconsultum,inconsultior,inconsultissimus,inconsulte,12,inconsult
cupressifer,cupressifera,cupressiferum,cupressiferior,cupressiferrimus,cupressifere,12,cupressifer
cupressinus,cupressina,cupressinum,cupressinior,cupressinissimus,cupressine,12,cupressin
fraxineus,fraxinea,fraxineum,fraxineior,fraxineissimus,fraxinee,12,fraxine
perblandus,perblanda,perblandum,perblandior,perblandissimus,perblande,12,perbland
percarus,percara,percarum,percarior,percarissimus,percare,12,percar
parentalis,parentalis,parentale,parentalior,parentalissimus,parentaliter,3,parental
insperans,insperans,insperans,insperantior,insperantissimus,insperantter,3,insperant
suspitiosus,suspitiosa,suspitiosum,suspitiosior,suspitiosissimus,suspitiose,12,suspitios
promutuus,promutua,promutuum,promutuior,promutuissimus,promutue,12,promutu
conpos,conpos,conpos,conpotior,conpotissimus,conpotiter,3,conpot
grandifer,grandifera,grandiferum,grandiferior,grandiferrimus,grandifere,12,grandifer
inquies,inquies,inquies,inquietior,inquietissimus,inquietiter,3,inquiet
minax,minax,minax,minacior,minacissimus,minaciter,3,minac
flaminius,flaminia,flaminium,flaminiior,flaminiissimus,flaminie,12,flamini
inhumatus,inhumata,inhumatum,inhumatior,inhumatissimus,inhumate,12,inhumat
lacertosus,lacertosa,lacertosum,lacertosior,lacertosissimus,lacertose,12,lacertos
glaber,glabra,glabrum,glabrior,glaberrimus,glabre,12,glabr
providus,provida,providum,providior,providissimus,provide,12,provid
septemviralis,septemviralis,septemvirale,septemviralior,septemviralissimus,septemviraliter,3,septemviral
stativus,stativa,stativum,stativior,stativissimus,stative,12,stativ
buxifer,buxifera,buxiferum,buxiferior,buxiferrimus,buxifere,12,buxifer
febriculosus,febriculosa,febriculosum,febriculosior,febriculosissimus,febriculose,12,febriculos
integellus,integella,integellum,integellior,integellissimus,integelle,12,integell
inlepidus,inlepida,inlepidum,inlepidior,inlepidissimus,inlepide,12,inlepid
litoralis,litoralis,litorale,litoralior,litoralissimus,litoraliter,3,litoral
septemgeminus,septemgemina,septemgeminum,septemgeminior,septemgeminissimus,septemgemine,12,septemgemin
turgidulus,turgidula,turgidulum,turgidulior,turgidulissimus,turgidule,12,turgidul
unanimus,unanima,unanimum,unanimior,unanimissimus,unanimiter,12,unanim
fervidus,fervida,fervidum,fervidior,fervidissimus,fervide,12,fervid
bebens,bebens,bebens,bebentior,bebentissimus,bebentter,3,bebent
balnearius,balnearia,balnearium,balneariior,balneariissimus,balnearie,12,balneari
bimulus,bimula,bimulum,bimulior,bimulissimus,bimule,12,bimul
bimus,bima,bimum,bimior,bimissimus,bime,12,bim
cuniculosus,cuniculosa,cuniculosum,cuniculosior,cuniculosissimus,cuniculose,12,cuniculos
electissimus,electissima,electissimum,electissimior,electissimissimus,electissime,12,electissim
harundinosus,harundinosa,harundinosum,harundinosior,harundinosissimus,harundinose,12,harundinos
illepidus,illepida,illepidum,illepidior,illepidissimus,illepide,12,illepid
imulus,imula,imulum,imulior,imulissimus,imule,12,imul
imaginosus,imaginosa,imaginosum,imaginosior,imaginosissimus,imaginose,12,imaginos
invenustus,invenusta,invenustum,invenustior,invenustissimus,invenuste,12,invenust
saporosus,saporosa,saporosum,saporosior,saporosissimus,saporose,12,saporos
nothus,notha,nothum,nothior,nothissimus,nothe,12,noth
pilleatus,pilleata,pilleatum,pilleatior,pilleatissimus,pilleate,12,pilleat
semitarius,semitaria,semitarium,semitariior,semitariissimus,semitarie,12,semitari
solatus,solata,solatum,solatior,solatissimus,solate,12,solat
suppernatus,suppernata,suppernatum,suppernatior,suppernatissimus,suppernate,12,suppernat
tardipes,tardipes,tardipes,tardipedior,tardipedissimus,tardipediter,3,tardiped
tenellulus,tenellula,tenellulum,tenellulior,tenellulissimus,tenellule,12,tenellul
turpiculus,turpicula,turpiculum,turpiculior,turpiculissimus,turpicule,12,turpicul
vesaniens,vesaniens,vesaniens,vesanientior,vesanientissimus,vesanientter,3,vesanient
aequinoctialis,aequinoctialis,aequinoctiale,aequinoctialior,aequinoctialissimus,aequinoctialiter,3,aequinoctial
coniger,conigera,conigerum,conigerior,conigerrimus,conigere,12,coniger
cinerarius,cineraria,cinerarium,cinerariior,cinerariissimus,cinerarie,12,cinerari
coniugens,coniugens,coniugens,coniugentior,coniugentissimus,coniugentter,3,coniugent
crocinus,crocina,crocinum,crocinior,crocinissimus,crocine,12,crocin
eruditulus,eruditula,eruditulum,eruditulior,eruditulissimus,eruditule,12,eruditul
falsiparens,falsiparens,falsiparens,falsiparentior,falsiparentissimus,falsiparentter,3,falsiparent
floridulus,floridula,floridulum,floridulior,floridulissimus,floridule,12,floridul
flammeus,flammea,flammeum,flammeior,flammeissimus,flammee,12,flamme
fluentisonus,fluentisona,fluentisonum,fluentisonior,fluentisonissimus,fluentisone,12,fluentison
immerens,immerens,immerens,immerentior,immerentissimus,immerentter,3,immerent
insapiens,insapiens,insapiens,insapientior,insapientissimus,insapientter,3,insapient
lactens,lactens,lactens,lactentior,lactentissimus,lactentter,3,lactent
lacteolus,lacteola,lacteolum,lacteolior,lacteolissimus,lacteole,12,lacteol
labyrintheus,labyrinthea,labyrintheum,labyrintheior,labyrintheissimus,labyrinthee,12,labyrinthe
nemoralis,nemoralis,nemorale,nemoralior,nemoralissimus,nemoraliter,3,nemoral
nemorivagus,nemorivaga,nemorivagum,nemorivagior,nemorivagissimus,nemorivage,12,nemorivag
niveus,nivea,niveum,niveior,niveissimus,nivee,12,nive
perlucidulus,perlucidula,perlucidulum,perlucidulior,perlucidulissimus,perlucidule,12,perlucidul
plumipes,plumipes,plumipes,plumipedior,plumipedissimus,plumipediter,3,plumiped
praetrepidans,praetrepidans,praetrepidans,praetrepidantior,praetrepidantissimus,praetrepidantter,3,praetrepidant
properipes,properipes,properipes,properipedior,properipedissimus,properipediter,3,properiped
pulcer,pulcra,pulcrum,pulcrior,pulcerrimus,pulcre,12,pulcr
semihians,semihians,semihians,semihiantior,semihiantissimus,semihiantter,3,semihiant
semilautus,semilauta,semilautum,semilautior,semilautissimus,semilaute,12,semilaut
pediculosus,pediculosa,pediculosum,pediculosior,pediculosissimus,pediculose,12,pediculos
peduculosus,peduculosa,peduculosum,peduculosior,peduculosissimus,peduculose,12,peduculos
semirasus,semirasa,semirasum,semirasior,semirasissimus,semirase,12,semiras
silvicultrix,silvicultrix,silvicultrix,silvicultricior,silvicultricissimus,silvicultriciter,3,silvicultric
sonipes,sonipes,sonipes,sonipedior,sonipedissimus,sonipediter,3,soniped
tinnulus,tinnula,tinnulum,tinnulior,tinnulissimus,tinnule,12,tinnul
torosus,torosa,torosum,torosior,torosissimus,torose,12,toros
trux,trux,trux,trucior,trucissimus,truciter,3,truc
uvidulus,uvidula,uvidulum,uvidulior,uvidulissimus,uvidule,12,uvidul
tremulus,tremula,tremulum,tremulior,tremulissimus,tremule,12,tremul
virgineus,virginea,virgineum,virgineior,virgineissimus,virginee,12,virgine
carpatinus,carpatina,carpatinum,carpatinior,carpatinissimus,carpatine,12,carpatin
commictus,commicta,commictum,commictior,commictissimus,commicte,12,commict
tantillus,tantilla,tantillum,tantillior,tantillissimus,tantille,12,tantill
scaber,scabra,scabrum,scabrior,scaberrimus,scabre,12,scabr
adspectabilis,adspectabilis,adspectabile,adspectabilior,adspectabilissimus,adspectabiliter,3,adspectabil
aspectabilis,aspectabilis,aspectabile,aspectabilior,aspectabilissimus,aspectabiliter,3,aspectabil
aequidistans,aequidistans,aequidistans,aequidistantior,aequidistantissimus,aequidistantter,3,aequidistant
circumpolaris,circumpolaris,circumpolare,circumpolarior,circumpolarissimus,circumpolariter,3,circumpolar
cognoscibilis,cognoscibilis,cognoscibile,cognoscibilior,cognoscibilissimus,cognoscibiliter,3,cognoscibil
confragosus,confragosa,confragosum,confragosior,confragosissimus,confragose,12,confragos
contiguus,contigua,contiguum,contiguior,contiguissimus,contigue,12,contigu
ellipticus,elliptica,ellipticum,ellipticior,ellipticissimus,elliptice,12,elliptic
figurabilis,figurabilis,figurabile,figurabilior,figurabilissimus,figurabiliter,3,figurabil
foecundus,foecunda,foecundum,foecundior,foecundissimus,foecunde,12,foecund
foraminosus,foraminosa,foraminosum,foraminosior,foraminosissimus,foraminose,12,foraminos
fulgidus,fulgida,fulgidum,fulgidior,fulgidissimus,fulgide,12,fulgid
genericus,generica,genericum,genericior,genericissimus,generice,12,generic
imaginabilis,imaginabilis,imaginabile,imaginabilior,imaginabilissimus,imaginabiliter,3,imaginabil
immistus,immista,immistum,immistior,immistissimus,immiste,12,immist
independens,independens,independens,independentior,independentissimus,independenter,3,independent
implicitus,implicita,implicitum,implicitior,implicitissimus,implicite,12,implicit
inflexilis,inflexilis,inflexile,inflexilior,inflexilissimus,inflexiliter,3,inflexil
insipidus,insipida,insipidum,insipidior,insipidissimus,insipide,12,insipid
modalis,modalis,modale,modalior,modalissimus,modaliter,3,modal
omniscius,omniscia,omniscium,omnisciior,omnisciissimus,omniscie,12,omnisci
oleagineus,oleaginea,oleagineum,oleagineior,oleagineissimus,oleaginee,12,oleagine
partibilis,partibilis,partibile,partibilior,partibilissimus,partibiliter,3,partibil
pennatus,pennata,pennatum,pennatior,pennatissimus,pennate,12,pennat
perobscurus,perobscura,perobscurum,perobscurior,perobscurissimus,perobscure,12,perobscur
praeconceptus,praeconcepta,praeconceptum,praeconceptior,praeconceptissimus,praeconcepte,12,praeconcept
quadrangulus,quadrangula,quadrangulum,quadrangulior,quadrangulissimus,quadrangule,12,quadrangul
sublunaris,sublunaris,sublunare,sublunarior,sublunarissimus,sublunariter,3,sublunar
tardiusculus,tardiuscula,tardiusculum,tardiusculior,tardiusculissimus,tardiuscule,12,tardiuscul
triangularis,triangularis,triangulare,triangularior,triangularissimus,triangulariter,3,triangular
fasciatus,fasciata,fasciatum,fasciatior,fasciatissimus,fasciate,12,fasciat
apicalis,apicalis,apicale,apicalior,apicalissimus,apicaliter,3,apical
frondeus,frondea,frondeum,frondeior,frondeissimus,frondee,12,fronde
chinensis,chinensis,chinense,chinensior,chinensissimus,chinensiter,3,chinens
rufipes,rufipes,rufipes,rufipedior,rufipedissimus,rufipediter,3,rufiped
lineatus,lineata,lineatum,lineatior,lineatissimus,lineate,12,lineat
flavipes,flavipes,flavipes,flavipedior,flavipedissimus,flavipediter,3,flaviped
hirsutus,hirsuta,hirsutum,hirsutior,hirsutissimus,hirsute,12,hirsut
chilensis,chilensis,chilense,chilensior,chilensissimus,chilensiter,3,chilens
humeralis,humeralis,humerale,humeralior,humeralissimus,humeraliter,3,humeral
giganteus,gigantea,giganteum,giganteior,giganteissimus,gigantee,12,gigante
vittatus,vittata,vittatum,vittatior,vittatissimus,vittate,12,vittat
formosanus,formosana,formosanum,formosanior,formosanissimus,formosane,12,formosan
suturalis,suturalis,suturale,suturalior,suturalissimus,suturaliter,3,sutural
nigripes,nigripes,nigripes,nigripedior,nigripedissimus,nigripediter,3,nigriped
gracilipes,gracilipes,gracilipes,gracilipedior,gracilipedissimus,gracilipediter,3,graciliped
nigricans,nigricans,nigricans,nigricantior,nigricantissimus,nigricantter,3,nigricant
brevipes,brevipes,brevipes,brevipedior,brevipedissimus,brevipediter,3,breviped
crassipes,crassipes,crassipes,crassipedior,crassipedissimus,crassipediter,3,crassiped
californicus,californica,californicum,californicior,californicissimus,californice,12,californic
longicornis,longicornis,longicorne,longicornior,longicornissimus,longicorniter,3,longicorn
brevicornis,brevicornis,brevicorne,brevicornior,brevicornissimus,brevicorniter,3,brevicorn
nigricornis,nigricornis,nigricorne,nigricornior,nigricornissimus,nigricorniter,3,nigricorn
ruficornis,ruficornis,ruficorne,ruficornior,ruficornissimus,ruficorniter,3,ruficorn
flavicornis,flavicornis,flavicorne,flavicornior,flavicornissimus,flavicorniter,3,flavicorn
crassicornis,crassicornis,crassicorne,crassicornior,crassicornissimus,crassicorniter,3,crassicorn
annulicornis,annulicornis,annulicorne,annulicornior,annulicornissimus,annulicorniter,3,annulicorn
tenuicornis,tenuicornis,tenuicorne,tenuicornior,tenuicornissimus,tenuicorniter,3,tenuicorn
natalensis,natalensis,natalense,natalensior,natalensissimus,natalensiter,3,natalens
tuberculatus,tuberculata,tuberculatum,tuberculatior,tuberculatissimus,tuberculate,12,tuberculat
bicornis,bicornis,bicorne,bicornior,bicornissimus,bicorniter,3,bicorn
carinatus,carinata,carinatum,carinatior,carinatissimus,carinate,12,carinat
yunnanensis,yunnanensis,yunnanense,yunnanensior,yunnanensissimus,yunnanensiter,3,yunnanens
borneensis,borneensis,borneense,borneensior,borneensissimus,borneensiter,3,borneens
ochraceus,ochracea,ochraceum,ochraceior,ochraceissimus,ochracee,12,ochrace
setosus,setosa,setosum,setosior,setosissimus,setose,12,setos
